run_id,torque_index,torque_ftlb,set_id,meas_num,value,value_unit
25716_2026-03-10_8677,1,0,Set1,1,1.691,in
25716_2026-03-10_8677,1,0,Set1,2,1.694,in
25716_2026-03-10_8677,1,0,Set2,1,1.694,in
25716_2026-03-10_8677,1,0,Set2,2,1.694,in
25716_2026-03-10_8677,2,20,Set1,1,1.68,in
25716_2026-03-10_8677,2,20,Set1,2,1.681,in
25716_2026-03-10_8677,2,20,Set2,1,1.679,in
25716_2026-03-10_8677,2,20,Set2,2,1.677,in
25716_2026-03-10_8677,3,40,Set1,1,1.676,in
25716_2026-03-10_8677,3,40,Set1,2,1.676,in
25716_2026-03-10_8677,3,40,Set2,1,1.672,in
25716_2026-03-10_8677,3,40,Set2,2,1.674,in
25716_2026-03-10_8677,4,60,Set1,1,1.672,in
25716_2026-03-10_8677,4,60,Set1,2,1.673,in
25716_2026-03-10_8677,4,60,Set2,1,1.669,in
25716_2026-03-10_8677,4,60,Set2,2,1.67,in
25716_2026-03-10_8677,5,80,Set1,1,1.67,in
25716_2026-03-10_8677,5,80,Set1,2,1.669,in
25716_2026-03-10_8677,5,80,Set2,1,1.667,in
25716_2026-03-10_8677,5,80,Set2,2,1.666,in
25716_2026-03-10_8677,6,100,Set1,1,1.666,in
25716_2026-03-10_8677,6,100,Set1,2,1.666,in
25716_2026-03-10_8677,6,100,Set2,1,1.663,in
25716_2026-03-10_8677,6,100,Set2,2,1.664,in
25716_2026-03-10_8677,7,120,Set1,1,1.664,in
25716_2026-03-10_8677,7,120,Set1,2,1.664,in
25716_2026-03-10_8677,7,120,Set2,1,1.662,in
25716_2026-03-10_8677,7,120,Set2,2,1.661,in
25716_2026-03-10_8677,8,140,Set1,1,1.661,in
25716_2026-03-10_8677,8,140,Set1,2,1.661,in
25716_2026-03-10_8677,8,140,Set2,1,1.66,in
25716_2026-03-10_8677,8,140,Set2,2,1.659,in
