run_id,torque_index,torque_ftlb,set_id,meas_num,value,value_unit
25562_2026-02-18_9684,1,0,Set1,1,42.4434,mm
25562_2026-02-18_9684,1,0,Set1,2,42.4434,mm
25562_2026-02-18_9684,1,0,Set2,1,42.418,mm
25562_2026-02-18_9684,1,0,Set2,2,42.3672,mm
25562_2026-02-18_9684,2,20,Set1,1,42.2148,mm
25562_2026-02-18_9684,2,20,Set1,2,42.2148,mm
25562_2026-02-18_9684,2,20,Set2,1,42.2148,mm
25562_2026-02-18_9684,2,20,Set2,2,42.1894,mm
25562_2026-02-18_9684,3,40,Set1,1,42.037,mm
25562_2026-02-18_9684,3,40,Set1,2,42.037,mm
25562_2026-02-18_9684,3,40,Set2,1,42.0878,mm
25562_2026-02-18_9684,3,40,Set2,2,42.1132,mm
25562_2026-02-18_9684,4,60,Set1,1,41.9862,mm
25562_2026-02-18_9684,4,60,Set1,2,41.9862,mm
25562_2026-02-18_9684,4,60,Set2,1,42.0116,mm
25562_2026-02-18_9684,4,60,Set2,2,42.0116,mm
25562_2026-02-18_9684,5,80,Set1,1,41.9354,mm
25562_2026-02-18_9684,5,80,Set1,2,41.9608,mm
25562_2026-02-18_9684,5,80,Set2,1,41.9608,mm
25562_2026-02-18_9684,5,80,Set2,2,41.9862,mm
25562_2026-02-18_9684,6,100,Set1,1,41.9354,mm
25562_2026-02-18_9684,6,100,Set1,2,41.9608,mm
25562_2026-02-18_9684,6,100,Set2,1,41.91,mm
25562_2026-02-18_9684,6,100,Set2,2,41.9354,mm
25562_2026-02-18_9684,7,120,Set1,1,41.8846,mm
25562_2026-02-18_9684,7,120,Set1,2,41.91,mm
25562_2026-02-18_9684,7,120,Set2,1,41.8592,mm
25562_2026-02-18_9684,7,120,Set2,2,41.8846,mm
25562_2026-02-18_9684,8,140,Set1,1,41.8084,mm
25562_2026-02-18_9684,8,140,Set1,2,41.8338,mm
25562_2026-02-18_9684,8,140,Set2,1,41.8084,mm
25562_2026-02-18_9684,8,140,Set2,2,41.8338,mm
