run_id,torque_index,torque_ftlb,set_id,meas_num,value,value_unit
22514_2025-12-02_5273,1,0,Set1,1,42.0624,mm
22514_2025-12-02_5273,1,0,Set1,2,42.037,mm
22514_2025-12-02_5273,1,0,Set2,1,42.037,mm
22514_2025-12-02_5273,1,0,Set2,2,42.037,mm
22514_2025-12-02_5273,2,20,Set1,1,41.8846,mm
22514_2025-12-02_5273,2,20,Set1,2,41.8846,mm
22514_2025-12-02_5273,2,20,Set2,1,41.8592,mm
22514_2025-12-02_5273,2,20,Set2,2,41.8592,mm
22514_2025-12-02_5273,3,40,Set1,1,41.7576,mm
22514_2025-12-02_5273,3,40,Set1,2,41.7068,mm
22514_2025-12-02_5273,3,40,Set2,1,41.7576,mm
22514_2025-12-02_5273,3,40,Set2,2,41.7576,mm
22514_2025-12-02_5273,4,60,Set1,1,41.6814,mm
22514_2025-12-02_5273,4,60,Set1,2,41.6306,mm
22514_2025-12-02_5273,4,60,Set2,1,41.656,mm
22514_2025-12-02_5273,4,60,Set2,2,41.656,mm
22514_2025-12-02_5273,5,80,Set1,1,41.6052,mm
22514_2025-12-02_5273,5,80,Set1,2,41.5544,mm
22514_2025-12-02_5273,5,80,Set2,1,41.5798,mm
22514_2025-12-02_5273,5,80,Set2,2,41.5798,mm
22514_2025-12-02_5273,6,100,Set1,1,41.5544,mm
22514_2025-12-02_5273,6,100,Set1,2,41.5036,mm
22514_2025-12-02_5273,6,100,Set2,1,41.529,mm
22514_2025-12-02_5273,6,100,Set2,2,41.5544,mm
22514_2025-12-02_5273,7,120,Set1,1,41.5036,mm
22514_2025-12-02_5273,7,120,Set1,2,41.4782,mm
22514_2025-12-02_5273,7,120,Set2,1,41.5036,mm
22514_2025-12-02_5273,7,120,Set2,2,41.4782,mm
22514_2025-12-02_5273,8,140,Set1,1,41.4274,mm
22514_2025-12-02_5273,8,140,Set1,2,41.4274,mm
22514_2025-12-02_5273,8,140,Set2,1,41.4528,mm
22514_2025-12-02_5273,8,140,Set2,2,41.4528,mm
